Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,,
2026.07.10 10:37:13.676,20258863,XAUUSD,buy,0.01,4099.85,4101.52,,2026.07.10 10:38:53.301,4101.48,0.00,0.00,1.63,,
2026.07.10 10:37:13.895,20258865,XAUUSD,buy,0.01,4099.68,4101.52,,2026.07.10 10:38:53.301,4101.48,0.00,0.00,1.80,,
2026.07.10 10:37:14.108,20258867,XAUUSD,buy,0.02,4099.68,4101.52,,2026.07.10 10:38:53.301,4101.48,0.00,0.00,3.60,,
2026.07.10 10:37:14.323,20258869,XAUUSD,buy,0.02,4099.66,4101.52,,2026.07.10 10:38:53.302,4101.48,0.00,0.00,3.64,,
2026.07.10 10:37:14.536,20258871,XAUUSD,sell,0.05,4099.57,,,2026.07.10 10:46:43.754,4099.39,0.00,0.00,0.90,,
2026.07.10 10:37:14.746,20258873,XAUUSD,sell,0.05,4099.59,,,2026.07.10 10:46:43.649,4099.39,0.00,0.00,1.00,,
2026.07.10 10:37:14.956,20258875,XAUUSD,sell,0.05,4099.57,,,2026.07.10 10:46:43.298,4099.44,0.00,0.00,0.65,,
2026.07.10 10:37:15.339,20258877,XAUUSD,sell,0.05,4099.57,,,2026.07.10 10:46:43.192,4099.47,0.00,0.00,0.50,,
2026.07.10 10:37:15.553,20258879,XAUUSD,sell,0.05,4099.52,,,2026.07.10 10:46:43.083,4099.39,0.00,0.00,0.65,,
2026.07.10 10:37:15.770,20258881,XAUUSD,sell,0.05,4099.52,,,2026.07.10 10:46:42.974,4099.40,0.00,0.00,0.60,,
2026.07.10 10:37:15.987,20258883,XAUUSD,buy,0.02,4099.87,4101.52,,2026.07.10 10:38:53.302,4101.48,0.00,0.00,3.22,,
2026.07.10 10:37:16.205,20258885,XAUUSD,buy,0.02,4099.87,4101.52,,2026.07.10 10:38:53.302,4101.48,0.00,0.00,3.22,,
2026.07.10 10:37:16.420,20258887,XAUUSD,buy,0.02,4099.87,4101.52,,2026.07.10 10:38:53.302,4101.48,0.00,0.00,3.22,,
2026.07.10 10:37:26.971,20258888,XAUUSD,buy,0.01,4100.51,4101.52,,2026.07.10 10:38:53.303,4101.48,0.00,0.00,0.97,,
2026.07.10 10:37:27.907,20258890,XAUUSD,buy,0.01,4100.89,4101.52,,2026.07.10 10:38:53.303,4101.48,0.00,0.00,0.59,,
2026.07.10 10:37:53.156,20258892,XAUUSD,buy,0.01,4101.39,4101.52,,2026.07.10 10:38:53.303,4101.48,0.00,0.00,0.09,,
2026.07.10 10:38:19.152,20258894,XAUUSD,buy,0.01,4101.86,4102.33,,2026.07.10 11:26:29.598,4101.98,0.00,0.00,0.12,,
2026.07.10 10:38:19.264,20258896,XAUUSD,buy,0.01,4102.27,4102.33,,2026.07.10 11:26:29.598,4101.98,0.00,0.00,-0.29,,
2026.07.10 10:38:21.273,20258898,XAUUSD,buy,0.01,4102.55,4103.17,,2026.07.10 11:43:22.464,4103.17,0.00,0.00,0.62,,
2026.07.10 10:39:13.667,20258900,XAUUSD,buy,0.01,4102.83,4103.17,,2026.07.10 11:43:22.464,4103.17,0.00,0.00,0.34,,
2026.07.10 10:43:01.686,20259035,XAUUSD,buy,0.01,4101.18,4101.28,,2026.07.10 10:45:06.989,4101.26,0.00,0.00,0.08,,
2026.07.10 10:43:01.789,20259034,XAUUSD,buy,0.01,4101.30,4101.75,,2026.07.10 11:19:28.918,4101.73,0.00,0.00,0.43,,
2026.07.10 10:46:42.874,20259006,XAUUSD,sell,0.01,4099.12,4095.84,,2026.07.10 10:49:58.106,4096.02,0.00,0.00,3.10,,
2026.07.10 10:47:21.956,20258889,XAUUSD,sell,0.01,4098.91,4095.84,,2026.07.10 10:49:58.104,4096.02,0.00,0.00,2.89,,
2026.07.10 10:47:32.207,20258891,XAUUSD,sell,0.01,4098.52,4095.82,,2026.07.10 10:49:58.104,4096.02,0.00,0.00,2.50,,
2026.07.10 10:48:05.630,20258893,XAUUSD,sell,0.01,4097.92,4095.82,,2026.07.10 10:49:58.105,4096.02,0.00,0.00,1.90,,
2026.07.10 10:48:23.056,20258895,XAUUSD,sell,0.01,4097.45,4095.84,,2026.07.10 10:49:58.105,4096.02,0.00,0.00,1.43,,
2026.07.10 10:48:38.977,20258897,XAUUSD,sell,0.01,4097.15,4095.84,,2026.07.10 10:49:58.105,4096.02,0.00,0.00,1.13,,
2026.07.10 10:49:08.092,20258899,XAUUSD,sell,0.01,4096.49,4095.84,,2026.07.10 10:49:58.105,4096.02,0.00,0.00,0.47,,
2026.07.10 10:49:08.092,20258901,XAUUSD,sell,0.01,4096.49,4095.82,,2026.07.10 10:49:58.105,4096.02,0.00,0.00,0.47,,
2026.07.10 10:49:18.807,20258903,XAUUSD,sell,0.01,4096.18,4095.84,,2026.07.10 10:49:58.106,4096.02,0.00,0.00,0.16,,
2026.07.10 10:49:23.360,20258905,XAUUSD,sell,0.01,4095.79,4095.52,,2026.07.10 11:01:36.658,4095.52,0.00,0.00,0.27,,
2026.07.10 10:49:24.561,20258907,XAUUSD,sell,0.01,4095.32,,,2026.07.10 14:14:07.864,4116.23,0.00,0.00,-20.91,,
2026.07.10 10:49:25.797,20258909,XAUUSD,sell,0.01,4095.03,,,2026.07.10 14:14:07.759,4116.11,0.00,0.00,-21.08,,
2026.07.10 10:50:36.915,20259099,XAUUSD,sell,0.01,4097.76,4097.59,,2026.07.10 10:53:11.714,4097.66,0.00,0.00,0.10,,
2026.07.10 10:51:16.577,20259098,XAUUSD,sell,0.01,4097.23,4096.92,,2026.07.10 10:57:35.798,4096.92,0.00,0.00,0.31,,
2026.07.10 10:51:19.079,20259097,XAUUSD,sell,0.01,4096.98,4096.92,,2026.07.10 10:57:35.797,4096.92,0.00,0.00,0.06,,
2026.07.10 10:52:47.909,20259096,XAUUSD,sell,0.01,4096.58,4095.52,,2026.07.10 11:01:36.659,4095.52,0.00,0.00,1.06,,
2026.07.10 10:56:44.625,20259113,XAUUSD,sell,0.01,4097.74,4096.92,,2026.07.10 10:57:35.798,4096.92,0.00,0.00,0.82,,
2026.07.10 10:57:22.267,20259095,XAUUSD,sell,0.01,4096.15,4095.52,,2026.07.10 11:01:36.658,4095.52,0.00,0.00,0.63,,
2026.07.10 10:58:47.712,20259119,XAUUSD,sell,0.01,4096.95,4095.52,,2026.07.10 11:01:36.659,4095.52,0.00,0.00,1.43,,
2026.07.10 11:00:57.384,20259143,XAUUSD,sell,0.01,4098.47,4095.52,,2026.07.10 11:01:36.659,4095.52,0.00,0.00,2.95,,
2026.07.10 11:00:59.849,20259142,XAUUSD,sell,0.01,4097.91,4096.62,,2026.07.10 11:01:18.626,4096.81,0.00,0.00,1.10,,
2026.07.10 11:01:10.828,20259140,XAUUSD,sell,0.01,4097.76,4096.62,,2026.07.10 11:01:18.625,4096.81,0.00,0.00,0.95,,
2026.07.10 11:01:11.326,20259120,XAUUSD,sell,0.01,4097.37,4095.52,,2026.07.10 11:01:36.659,4095.52,0.00,0.00,1.85,,
2026.07.10 11:01:30.055,20258911,XAUUSD,sell,0.01,4094.63,,,2026.07.10 14:14:07.649,4116.23,0.00,0.00,-21.60,,
2026.07.10 11:04:06.029,20259046,XAUUSD,buy,0.01,4100.13,4100.92,,2026.07.10 11:17:00.320,4100.65,0.00,0.00,0.52,,
2026.07.10 11:04:13.251,20259039,XAUUSD,buy,0.01,4100.60,4100.92,,2026.07.10 11:17:00.320,4100.65,0.00,0.00,0.05,,
2026.07.10 11:04:20.045,20259213,XAUUSD,sell,0.01,4099.30,4098.84,,2026.07.10 11:05:10.420,4098.90,0.00,0.00,0.40,,
2026.07.10 11:04:22.094,20259211,XAUUSD,sell,0.01,4098.50,4098.45,,2026.07.10 11:11:04.939,4098.48,0.00,0.00,0.02,,
2026.07.10 11:04:22.094,20259212,XAUUSD,sell,0.01,4098.50,4098.45,,2026.07.10 11:11:04.940,4098.48,0.00,0.00,0.02,,
2026.07.10 11:04:22.504,20259210,XAUUSD,sell,0.01,4097.99,4097.88,,2026.07.10 11:12:22.538,4097.89,0.00,0.00,0.10,,
2026.07.10 11:04:28.377,20259209,XAUUSD,sell,0.01,4097.74,4097.07,,2026.07.10 13:38:56.697,4097.07,0.00,0.00,0.67,,
2026.07.10 11:11:22.558,20259208,XAUUSD,sell,0.01,4097.37,4097.08,,2026.07.10 13:38:59.344,4097.08,0.00,0.00,0.29,,
2026.07.10 11:11:47.706,20259207,XAUUSD,sell,0.01,4096.96,,,2026.07.10 14:14:06.696,4115.05,0.00,0.00,-18.09,,
2026.07.10 11:14:36.187,20259038,XAUUSD,buy,0.01,4100.92,4101.23,,2026.07.10 11:17:55.738,4101.15,0.00,0.00,0.23,,
2026.07.10 11:21:04.261,20259253,XAUUSD,buy,0.01,4100.88,4101.02,,2026.07.10 11:21:53.500,4100.69,0.00,0.00,-0.19,,
2026.07.10 11:21:25.651,20259251,XAUUSD,buy,0.01,4101.33,4102.33,,2026.07.10 11:26:29.598,4101.98,0.00,0.00,0.65,,
2026.07.10 11:26:00.866,20258902,XAUUSD,buy,0.01,4103.23,4103.85,,2026.07.10 11:55:28.360,4103.85,0.00,0.00,0.62,,
2026.07.10 11:26:46.982,20258904,XAUUSD,buy,0.01,4103.63,4103.85,,2026.07.10 11:55:28.360,4103.85,0.00,0.00,0.22,,
2026.07.10 11:29:17.410,20259266,XAUUSD,buy,0.01,4102.00,4102.05,,2026.07.10 11:30:05.579,4101.87,0.00,0.00,-0.13,,
2026.07.10 11:29:17.525,20259265,XAUUSD,buy,0.01,4102.10,4103.17,,2026.07.10 11:43:22.465,4103.17,0.00,0.00,1.07,,
2026.07.10 11:30:32.285,20259268,XAUUSD,buy,0.01,4102.01,4103.17,,2026.07.10 11:43:22.465,4103.17,0.00,0.00,1.16,,
2026.07.10 11:36:56.299,20259233,XAUUSD,sell,0.01,4099.29,4098.60,,2026.07.10 13:37:12.780,4098.60,0.00,0.00,0.69,,
2026.07.10 11:37:18.066,20259272,XAUUSD,buy,0.01,4100.10,4101.31,,2026.07.10 11:40:37.887,4101.31,0.00,0.00,1.21,,
2026.07.10 11:37:38.108,20259271,XAUUSD,buy,0.01,4100.56,4101.31,,2026.07.10 11:40:37.887,4101.31,0.00,0.00,0.75,,
2026.07.10 11:39:25.281,20259232,XAUUSD,sell,0.01,4098.93,4098.60,,2026.07.10 13:37:12.780,4098.60,0.00,0.00,0.33,,
2026.07.10 11:39:29.440,20259231,XAUUSD,sell,0.01,4098.54,4097.10,,2026.07.10 13:39:00.872,4097.27,0.00,0.00,1.27,,
2026.07.10 11:39:51.918,20259270,XAUUSD,buy,0.01,4101.10,4101.31,,2026.07.10 11:40:37.886,4101.31,0.00,0.00,0.21,,
2026.07.10 11:39:53.163,20259269,XAUUSD,buy,0.01,4101.30,4103.17,,2026.07.10 11:43:22.465,4103.17,0.00,0.00,1.87,,
2026.07.10 11:43:15.204,20258906,XAUUSD,buy,0.01,4104.12,4104.62,,2026.07.10 11:58:58.172,4104.52,0.00,0.00,0.40,,
2026.07.10 11:48:18.055,20258908,XAUUSD,buy,0.01,4104.39,4104.62,,2026.07.10 11:58:58.173,4104.52,0.00,0.00,0.13,,
2026.07.10 11:54:59.249,20258910,XAUUSD,buy,0.01,4104.79,4107.67,,2026.07.10 12:05:56.472,4107.67,0.00,0.00,2.88,,
2026.07.10 11:57:05.600,20258912,XAUUSD,buy,0.01,4105.17,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,2.50,,
2026.07.10 11:57:46.524,20258914,XAUUSD,buy,0.01,4105.66,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,2.01,,
2026.07.10 12:00:52.265,20258916,XAUUSD,buy,0.02,4105.96,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,3.42,,
2026.07.10 12:00:53.299,20258918,XAUUSD,buy,0.02,4106.38,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,2.58,,
2026.07.10 12:00:56.604,20258920,XAUUSD,buy,0.02,4106.75,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,1.84,,
2026.07.10 12:03:14.109,20258922,XAUUSD,buy,0.02,4107.22,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,0.90,,
2026.07.10 12:03:16.446,20258924,XAUUSD,buy,0.02,4107.51,4107.67,,2026.07.10 12:05:56.473,4107.67,0.00,0.00,0.32,,
2026.07.10 12:04:43.439,20258926,XAUUSD,buy,0.02,4108.00,4111.59,,2026.07.10 12:24:57.813,4111.35,0.00,0.00,6.70,,
2026.07.10 12:04:57.414,20258928,XAUUSD,buy,0.02,4108.33,4111.60,,2026.07.10 12:24:57.813,4111.35,0.00,0.00,6.04,,
2026.07.10 12:04:59.658,20258930,XAUUSD,buy,0.02,4108.70,4111.60,,2026.07.10 12:24:57.814,4111.35,0.00,0.00,5.30,,
2026.07.10 12:07:04.613,20259346,XAUUSD,buy,0.02,4107.17,4107.22,,2026.07.10 12:12:32.691,4107.05,0.00,0.00,-0.24,,
2026.07.10 12:09:38.734,20259347,XAUUSD,buy,0.02,4106.73,4107.22,,2026.07.10 12:12:32.692,4107.05,0.00,0.00,0.64,,
2026.07.10 12:12:14.648,20259345,XAUUSD,buy,0.02,4107.58,4111.84,,2026.07.10 12:24:57.815,4111.35,0.00,0.00,7.54,,
2026.07.10 12:13:44.365,20259350,XAUUSD,buy,0.02,4107.13,4107.19,,2026.07.10 12:18:24.628,4106.97,0.00,0.00,-0.32,,
2026.07.10 12:19:52.328,20259354,XAUUSD,buy,0.02,4107.18,4111.84,,2026.07.10 12:24:57.815,4111.35,0.00,0.00,8.34,,
2026.07.10 12:22:38.578,20258932,XAUUSD,buy,0.02,4109.08,4111.60,,2026.07.10 12:24:57.814,4111.35,0.00,0.00,4.54,,
2026.07.10 12:22:47.770,20258934,XAUUSD,buy,0.02,4109.53,4111.59,,2026.07.10 12:24:57.814,4111.35,0.00,0.00,3.64,,
2026.07.10 12:23:09.302,20258936,XAUUSD,buy,0.02,4109.87,4111.59,,2026.07.10 12:24:57.814,4111.35,0.00,0.00,2.96,,
2026.07.10 12:23:14.818,20258938,XAUUSD,buy,0.02,4110.24,4111.84,,2026.07.10 12:24:57.814,4111.35,0.00,0.00,2.22,,
2026.07.10 12:23:42.944,20258940,XAUUSD,buy,0.02,4110.72,4111.84,,2026.07.10 12:24:57.814,4111.35,0.00,0.00,1.26,,
2026.07.10 12:24:31.157,20258942,XAUUSD,buy,0.02,4111.13,4111.84,,2026.07.10 12:24:57.815,4111.35,0.00,0.00,0.44,,
2026.07.10 12:24:32.900,20258944,XAUUSD,buy,0.02,4111.42,4111.84,,2026.07.10 12:24:57.815,4111.35,0.00,0.00,-0.14,,
2026.07.10 12:24:33.958,20258946,XAUUSD,buy,0.02,4111.85,4115.85,,2026.07.10 14:13:58.791,4115.80,0.00,0.00,7.90,,
2026.07.10 12:24:37.271,20258948,XAUUSD,buy,0.02,4112.26,4116.09,,2026.07.10 14:13:58.792,4115.80,0.00,0.00,7.08,,
2026.07.10 12:24:45.152,20258950,XAUUSD,buy,0.02,4112.60,4116.31,,2026.07.10 14:13:58.792,4115.80,0.00,0.00,6.40,,
2026.07.10 12:25:37.001,20259383,XAUUSD,buy,0.02,4110.25,4111.34,,2026.07.10 14:13:53.779,4111.31,0.00,0.00,2.12,,
2026.07.10 12:25:53.518,20259388,XAUUSD,buy,0.02,4108.71,4109.72,,2026.07.10 12:31:21.403,4109.64,0.00,0.00,1.86,,
2026.07.10 12:26:03.608,20259386,XAUUSD,buy,0.02,4109.33,4109.72,,2026.07.10 12:31:21.403,4109.64,0.00,0.00,0.62,,
2026.07.10 12:27:40.986,20259385,XAUUSD,buy,0.02,4109.49,4109.72,,2026.07.10 12:31:21.403,4109.64,0.00,0.00,0.30,,
2026.07.10 12:29:44.030,20259384,XAUUSD,buy,0.02,4109.98,4111.41,,2026.07.10 14:13:53.779,4111.31,0.00,0.00,2.66,,
2026.07.10 12:30:31.053,20259382,XAUUSD,buy,0.02,4110.64,4111.71,,2026.07.10 14:13:56.170,4111.55,0.00,0.00,1.82,,
2026.07.10 12:34:04.611,20259400,XAUUSD,buy,0.02,4107.17,4108.23,,2026.07.10 12:39:05.458,4108.17,0.00,0.00,2.00,,
2026.07.10 12:35:45.326,20259399,XAUUSD,buy,0.02,4107.51,4108.23,,2026.07.10 12:39:05.458,4108.17,0.00,0.00,1.32,,
2026.07.10 12:35:56.400,20259398,XAUUSD,buy,0.02,4107.94,4108.23,,2026.07.10 12:39:05.457,4108.17,0.00,0.00,0.46,,
2026.07.10 12:36:02.375,20259397,XAUUSD,buy,0.02,4108.42,4111.60,,2026.07.10 14:13:53.687,4111.51,0.00,0.00,6.18,,
2026.07.10 12:36:04.508,20259396,XAUUSD,buy,0.02,4108.72,4111.27,,2026.07.10 14:13:53.894,4111.14,0.00,0.00,4.84,,
2026.07.10 12:37:41.207,20259395,XAUUSD,buy,0.02,4109.08,4111.92,,2026.07.10 14:13:53.581,4111.79,0.00,0.00,5.42,,
2026.07.10 12:41:50.842,20259412,XAUUSD,buy,0.02,4107.90,4108.28,,2026.07.10 12:45:31.490,4108.21,0.00,0.00,0.62,,
2026.07.10 12:48:26.298,20259414,XAUUSD,buy,0.02,4107.99,4108.15,,2026.07.10 12:54:13.994,4108.14,0.00,0.00,0.30,,
2026.07.10 12:56:28.585,20259416,XAUUSD,buy,0.02,4107.92,4110.41,,2026.07.10 14:13:47.759,4109.69,0.00,0.00,3.54,,
2026.07.10 12:57:30.671,20259419,XAUUSD,buy,0.02,4106.74,4106.84,,2026.07.10 13:02:29.707,4106.80,0.00,0.00,0.12,,
2026.07.10 12:57:34.536,20259418,XAUUSD,buy,0.02,4107.21,4107.23,,2026.07.10 13:04:45.651,4107.23,0.00,0.00,0.04,,
2026.07.10 13:00:01.394,20259425,XAUUSD,buy,0.01,4105.34,4105.71,,2026.07.10 13:00:11.651,4105.65,0.00,0.00,0.31,,
2026.07.10 13:00:01.646,20259423,XAUUSD,buy,0.02,4106.17,4106.62,,2026.07.10 13:01:07.650,4106.15,0.00,0.00,-0.04,,
2026.07.10 13:00:01.646,20259424,XAUUSD,buy,0.01,4106.17,4106.62,,2026.07.10 13:01:07.650,4106.15,0.00,0.00,-0.02,,
2026.07.10 13:00:02.991,20259420,XAUUSD,buy,0.02,4106.41,4106.62,,2026.07.10 13:01:07.650,4106.15,0.00,0.00,-0.52,,
2026.07.10 13:01:00.167,20259417,XAUUSD,buy,0.02,4107.62,4108.20,,2026.07.10 14:13:45.549,4108.03,0.00,0.00,0.82,,
2026.07.10 13:01:37.999,20259430,XAUUSD,buy,0.02,4106.40,4106.84,,2026.07.10 13:02:29.707,4106.80,0.00,0.00,0.80,,
2026.07.10 13:06:14.684,20259440,XAUUSD,buy,0.02,4106.83,4107.06,,2026.07.10 13:13:01.018,4106.90,0.00,0.00,0.14,,
2026.07.10 13:06:15.879,20259439,XAUUSD,buy,0.02,4107.25,4107.34,,2026.07.10 13:25:42.986,4107.34,0.00,0.00,0.18,,
2026.07.10 13:08:47.637,20259458,XAUUSD,buy,0.01,4105.67,4107.06,,2026.07.10 13:13:01.019,4106.90,0.00,0.00,1.23,,
2026.07.10 13:09:35.074,20259457,XAUUSD,buy,0.02,4106.01,4107.06,,2026.07.10 13:13:01.018,4106.90,0.00,0.00,1.78,,
2026.07.10 13:10:08.569,20259456,XAUUSD,buy,0.02,4106.38,4107.06,,2026.07.10 13:13:01.018,4106.90,0.00,0.00,1.04,,
2026.07.10 13:23:16.621,20259467,XAUUSD,buy,0.02,4106.51,4107.34,,2026.07.10 13:25:42.986,4107.34,0.00,0.00,1.66,,
2026.07.10 13:23:25.933,20259464,XAUUSD,buy,0.02,4106.77,4107.34,,2026.07.10 13:25:42.986,4107.34,0.00,0.00,1.14,,
2026.07.10 13:26:17.315,20259478,XAUUSD,buy,0.01,4105.60,4106.58,,2026.07.10 13:45:00.185,4106.57,0.00,0.00,0.97,,
2026.07.10 13:27:25.333,20259483,XAUUSD,buy,0.01,4104.10,4106.59,,2026.07.10 13:45:00.186,4106.57,0.00,0.00,2.47,,
2026.07.10 13:28:45.315,20259487,XAUUSD,buy,0.01,4103.24,4106.59,,2026.07.10 13:45:00.186,4106.57,0.00,0.00,3.33,,
2026.07.10 13:29:38.527,20259488,XAUUSD,buy,0.01,4102.61,4102.76,,2026.07.10 13:32:38.805,4102.57,0.00,0.00,-0.04,,
2026.07.10 13:30:16.446,20259504,XAUUSD,buy,0.01,4100.13,4102.26,,2026.07.10 13:31:34.825,4102.25,0.00,0.00,2.12,,
2026.07.10 13:30:25.644,20259503,XAUUSD,buy,0.01,4100.51,4102.26,,2026.07.10 13:31:34.825,4102.25,0.00,0.00,1.74,,
2026.07.10 13:30:28.660,20259497,XAUUSD,buy,0.01,4100.98,4102.26,,2026.07.10 13:31:34.824,4102.25,0.00,0.00,1.27,,
2026.07.10 13:30:45.419,20259496,XAUUSD,buy,0.01,4101.33,4102.26,,2026.07.10 13:31:34.824,4102.25,0.00,0.00,0.92,,
2026.07.10 13:30:49.229,20259494,XAUUSD,buy,0.01,4101.77,4102.26,,2026.07.10 13:31:34.824,4102.25,0.00,0.00,0.48,,
2026.07.10 13:30:50.744,20259493,XAUUSD,buy,0.01,4102.14,4102.26,,2026.07.10 13:31:34.824,4102.25,0.00,0.00,0.11,,
2026.07.10 13:31:06.685,20259489,XAUUSD,buy,0.01,4103.21,4106.59,,2026.07.10 13:45:00.186,4106.57,0.00,0.00,3.36,,
2026.07.10 13:32:23.963,20259484,XAUUSD,buy,0.01,4103.61,4106.59,,2026.07.10 13:45:00.186,4106.57,0.00,0.00,2.96,,
2026.07.10 13:33:37.254,20259521,XAUUSD,buy,0.01,4102.44,4106.59,,2026.07.10 13:45:00.186,4106.57,0.00,0.00,4.13,,
2026.07.10 13:36:41.803,20259230,XAUUSD,sell,0.01,4098.14,4097.10,,2026.07.10 13:39:00.871,4097.27,0.00,0.00,0.87,,
2026.07.10 13:38:32.554,20259206,XAUUSD,sell,0.01,4096.52,,,2026.07.10 14:14:06.800,4114.69,0.00,0.00,-18.17,,
2026.07.10 13:38:36.909,20259155,XAUUSD,sell,0.01,4096.16,,,2026.07.10 14:14:06.904,4114.42,0.00,0.00,-18.26,,
2026.07.10 13:39:15.226,20259549,XAUUSD,sell,0.01,4097.68,,,2026.07.10 14:14:06.590,4115.09,0.00,0.00,-17.41,,
2026.07.10 13:39:44.428,20259552,XAUUSD,sell,0.01,4097.96,,,2026.07.10 14:14:06.481,4115.30,0.00,0.00,-17.34,,
2026.07.10 13:41:00.779,20259527,XAUUSD,buy,0.01,4100.21,4106.62,,2026.07.10 13:45:00.187,4106.57,0.00,0.00,6.36,,
2026.07.10 13:41:04.071,20259557,XAUUSD,sell,0.01,4099.14,,,2026.07.10 14:14:06.376,4115.37,0.00,0.00,-16.23,,
2026.07.10 13:41:53.724,20259526,XAUUSD,buy,0.01,4100.55,4106.63,,2026.07.10 13:45:00.187,4106.57,0.00,0.00,6.02,,
2026.07.10 13:41:59.301,20259525,XAUUSD,buy,0.01,4101.02,4106.59,,2026.07.10 13:45:00.187,4106.57,0.00,0.00,5.55,,
2026.07.10 13:42:03.563,20259524,XAUUSD,buy,0.01,4101.32,4106.59,,2026.07.10 13:45:00.187,4106.57,0.00,0.00,5.25,,
2026.07.10 13:42:14.637,20259523,XAUUSD,buy,0.01,4101.68,4106.59,,2026.07.10 13:45:00.187,4106.57,0.00,0.00,4.89,,
2026.07.10 13:42:20.042,20259522,XAUUSD,buy,0.01,4102.17,4106.59,,2026.07.10 13:45:00.186,4106.57,0.00,0.00,4.40,,
2026.07.10 13:42:45.988,20259482,XAUUSD,buy,0.01,4104.39,4106.59,,2026.07.10 13:45:00.185,4106.57,0.00,0.00,2.18,,
2026.07.10 13:42:53.477,20259481,XAUUSD,buy,0.01,4105.00,4106.58,,2026.07.10 13:45:00.185,4106.57,0.00,0.00,1.57,,
2026.07.10 13:43:08.399,20259479,XAUUSD,buy,0.01,4105.23,4106.58,,2026.07.10 13:45:00.185,4106.57,0.00,0.00,1.34,,
2026.07.10 13:44:30.553,20259477,XAUUSD,buy,0.02,4106.23,4106.58,,2026.07.10 13:45:00.185,4106.57,0.00,0.00,0.68,,
2026.07.10 13:44:30.781,20259476,XAUUSD,buy,0.02,4106.35,4106.58,,2026.07.10 13:45:00.184,4106.57,0.00,0.00,0.44,,
2026.07.10 13:44:36.252,20259475,XAUUSD,buy,0.02,4106.75,4106.96,,2026.07.10 13:47:58.564,4106.91,0.00,0.00,0.32,,
2026.07.10 13:44:39.104,20259474,XAUUSD,buy,0.02,4107.14,4111.26,,2026.07.10 14:13:53.894,4111.14,0.00,0.00,8.00,,
2026.07.10 13:50:27.931,20259602,XAUUSD,buy,0.02,4106.84,4107.13,,2026.07.10 13:52:37.949,4107.10,0.00,0.00,0.52,,
2026.07.10 14:00:07.307,20259626,XAUUSD,buy,0.01,4103.40,4103.72,,2026.07.10 14:11:50.041,4103.57,0.00,0.00,0.17,,
2026.07.10 14:00:26.598,20259625,XAUUSD,buy,0.01,4103.67,4103.72,,2026.07.10 14:11:50.041,4103.57,0.00,0.00,-0.10,,
2026.07.10 14:00:40.107,20259630,XAUUSD,buy,0.01,4102.52,4102.94,,2026.07.10 14:02:37.738,4102.91,0.00,0.00,0.39,,
2026.07.10 14:01:31.558,20259629,XAUUSD,buy,0.01,4102.93,4103.29,,2026.07.10 14:10:10.622,4103.20,0.00,0.00,0.27,,
2026.07.10 14:01:51.855,20259620,XAUUSD,buy,0.01,4104.00,4104.01,,2026.07.10 14:12:57.033,4103.96,0.00,0.00,-0.04,,
2026.07.10 14:05:25.791,20259644,XAUUSD,buy,0.01,4102.14,4102.54,,2026.07.10 14:06:49.457,4102.53,0.00,0.00,0.39,,
2026.07.10 14:05:30.363,20259643,XAUUSD,buy,0.01,4102.46,4102.54,,2026.07.10 14:06:49.456,4102.53,0.00,0.00,0.07,,
2026.07.10 14:07:29.998,20259648,XAUUSD,buy,0.01,4102.47,4103.29,,2026.07.10 14:10:10.622,4103.20,0.00,0.00,0.73,,
2026.07.10 14:08:49.450,20259649,XAUUSD,buy,0.01,4102.07,4103.29,,2026.07.10 14:10:10.622,4103.20,0.00,0.00,1.13,,
2026.07.10 14:11:02.708,20259618,XAUUSD,buy,0.01,4104.40,4109.46,,2026.07.10 14:13:47.915,4109.42,0.00,0.00,5.02,,
2026.07.10 14:12:45.399,20259614,XAUUSD,buy,0.01,4104.78,4107.92,,2026.07.10 14:13:45.908,4107.83,0.00,0.00,3.05,,
2026.07.10 14:13:31.344,20259669,XAUUSD,buy,0.01,4103.62,4110.41,,2026.07.10 14:13:47.760,4109.69,0.00,0.00,6.07,,
2026.07.10 14:13:43.386,20259617,XAUUSD,buy,0.01,4105.37,4107.90,,2026.07.10 14:13:45.908,4107.83,0.00,0.00,2.46,,
2026.07.10 14:13:43.387,20259668,XAUUSD,buy,0.01,4105.37,4109.46,,2026.07.10 14:13:47.915,4109.42,0.00,0.00,4.05,,
2026.07.10 14:13:43.536,20259607,XAUUSD,buy,0.02,4106.61,4107.97,,2026.07.10 14:13:45.908,4107.83,0.00,0.00,2.44,,
2026.07.10 14:13:43.536,20259608,XAUUSD,buy,0.02,4106.61,4108.10,,2026.07.10 14:13:45.549,4108.03,0.00,0.00,2.84,,
2026.07.10 14:13:43.537,20259609,XAUUSD,buy,0.01,4106.61,4108.10,,2026.07.10 14:13:45.549,4108.03,0.00,0.00,1.42,,
2026.07.10 14:13:43.684,20259606,XAUUSD,buy,0.02,4108.41,4110.41,,2026.07.10 14:13:47.760,4109.69,0.00,0.00,2.56,,
